block_size,io_thrash,dhry2,heap------,disk,tac,insertion-,mksquashfs,bisection,simpson13,find,redblack,genload_io,adpcm_code,dirload_io,adpcm_deco,cp,double,seeker,float,vecsum----,primegen,selection-,autcor----,tiotest,make-many-files,Bonnie,ncdu,gauss-----,recarray,arithoh,fft-------,genload_wh,updatedb,sysbench,fdct------,max-------,badblocks,fractal---,ioping,fio,dsp_mul32_,md5sum,shred,du,unsquashfs,bubble_sor,sobel-----,combsort--,split,register,bzip2,iozone,short,dd,mmq,spew,randrw,ffsb,base64,dotprod---,dupedit,goraud----,dhry2reg,cpio,pop_cnt---,duff,long,summillion,od,mkisofs,rsync,freedup,cat,hanoi,fsck.fat,mandelbulber,fibonacci-,radixsort-,genisoimage,gzip
384,0.062244518766257896,0.05502717391304348,0.06073667711598746,0.05868504163077806,0.05825723401914402,0.0628099173553719,0.06162256582778029,0.052489386337321496,0.05276564774381368,0.0723544253698115,0.060525314046440806,0.059130434782608696,0.05715353007097497,0.05986590038314176,0.05804248861911988,0.0715691702036046,0.05223068552774755,0.05738923580136782,0.05324157913799348,0.06011183597390494,0.0653736606537366,0.06275635767022149,0.05927952576379389,0.04894335192251247,0.05679666792881484,0.0621754932502596,0.06300740210124164,0.0593167701863354,0.06390041493775933,0.05539033457249071,0.057931963624115866,0.05610635421360973,0.06469379726362723,0.06458283893277282,0.0650866643084542,0.06176331918906176,0.06896551724137931,0.05956917978458989,0.06795005202913632,0.11858623411677828,0.058622165169020114,0.05937469657248277,0.06447077020423947,0.06894668449499991,0.08584730995425834,0.06131857999077916,0.05983282006159261,0.05843137254901961,0.0613783090847311,0.05364963503649635,0.07488175891601688,0.07211704255465894,0.05286183011301495,0.059322033898305086,0.05620335820895522,0.07161102153946486,0.05862584017923824,0.069105799855472,0.05841718792493881,0.0611189468735308,0.056818181818181816,0.05929558626839055,0.05382372729311505,0.06697358644502396,0.05860805860805861,0.06355060642598766,0.05376737381126555,0.054989816700611,0.06165950050315616,0.07143536121673004,0.06278233495002751,0.06713084603258014,0.05382278697642579,0.05231316725978648,0.060830118588369765,0.12523310608674385,0.06142391810144253,0.06194000779119595,0.07910369849480364,0.05917706017559064
512,0.05118914901523597,0.043251811594202896,0.048589341692789965,0.04886592018374964,0.04780503905820222,0.050826446280991734,0.05209613767225205,0.04438440756464686,0.04475982532751092,0.06044789656821518,0.04872478111914732,0.04919254658385093,0.04519985057900635,0.04956896551724138,0.044764795144157814,0.06132742818478194,0.04642727602466449,0.04817127564674398,0.0459978268743209,0.05125815470643057,0.05425200054252,0.05004101722723544,0.0506155950752394,0.03999119459935427,0.046951912154486936,0.05101246105919003,0.05271012416427889,0.04751552795031056,0.05186721991701245,0.04684014869888476,0.049511620074099025,0.04529067147363677,0.05630108842942694,0.05612435162897922,0.054120976299964624,0.05091937765205092,0.057939819898967716,0.0492129246064623,0.05754422476586889,0.10870786755281675,0.04920838682071031,0.0504417904650937,0.05230780047105143,0.05796719335580708,0.07384012197778261,0.04933148916551406,0.04927408710954685,0.04862745098039216,0.052574676427887435,0.04562043795620438,0.06353061485363672,0.062004276156976346,0.044841414509660955,0.049101758395226305,0.04337686567164179,0.06036122534012065,0.0474234503360717,0.056472981291652166,0.049388088115311396,0.04983544898918665,0.04461279461279461,0.05082478823004904,0.042834716304104056,0.05678987164731421,0.04899267399267399,0.05291155401092276,0.0457205559619605,0.0461642905634759,0.05196230902936602,0.06047528517110266,0.05274944652752006,0.05540593799264319,0.044880845419928976,0.04412811387900356,0.051328761251607374,0.11266393854297231,0.049325267566309915,0.04947409427347098,0.0682795722118923,0.05000188401974453
640,0.054533630620587144,0.04710144927536232,0.052899686520376174,0.05156474303761126,0.05226097480470899,0.05454545454545454,0.05439283172672576,0.05441914318795832,0.05349344978165939,0.06485100347960883,0.05310239817282071,0.054409937888198756,0.05229734777736272,0.05507662835249042,0.05349013657056146,0.06500276803838347,0.051142546245919476,0.053226286054118346,0.05070626584570807,0.05591798695246971,0.05587956055879561,0.054552912223133715,0.055175558595531235,0.04285294980921632,0.05452480121166225,0.055944963655244026,0.056679799426934095,0.05341614906832298,0.056431535269709544,0.051301115241635685,0.05287975749410576,0.0534024335286165,0.05901123399047078,0.05985354442824694,0.05695083126989742,0.05469118340405469,0.061607731166264,0.05169842584921292,0.05983350676378772,0.11092154516055104,0.05348737697903295,0.05476259831051558,0.056526171476781385,0.062016233827379044,0.07626334131997387,0.05486399262332872,0.05411350637923449,0.05137254901960785,0.055910789855743985,0.051094890510948905,0.06593378499296945,0.0643492654665839,0.04994531534815895,0.052656636831079795,0.047807835820895525,0.06503505371279505,0.05451829723674384,0.060193239300912665,0.05373946151754148,0.05547719793135872,0.049523007856341186,0.05572893446277307,0.04664723032069971,0.06040297789886216,0.05448717948717949,0.05631605078374353,0.05084125822970007,0.05295315682281059,0.056658433202207786,0.06402566539923954,0.05512543243370061,0.05888728323699422,0.04843195139691096,0.04911032028469751,0.05350764394913559,0.11633686067789652,0.05397859469520707,0.05492793143747565,0.07146770665711809,0.053487320547119334
768,0.049609810479375696,0.043251811594202896,0.04741379310344827,0.044329600918748206,0.04521949609417978,0.048760330578512395,0.048262922947531865,0.0428406020841374,0.04294032023289665,0.0571414436253896,0.04701180053292729,0.04795031055900621,0.04333208815838625,0.048132183908045974,0.04362670713201821,0.05786738020544996,0.04642727602466449,0.04846862920011894,0.04636001448750453,0.05032618825722274,0.05181066051810661,0.05004101722723544,0.04879160966712266,0.03676254769592016,0.046951912154486936,0.048416407061266875,0.05050143266475645,0.052795031055900624,0.05020746887966805,0.04795539033457249,0.048501178848097,0.046417305092383954,0.052891550465533066,0.053564769298572734,0.05376724442872303,0.05091937765205092,0.05471117944212607,0.046313173156586576,0.055983350676378774,0.10560464464872298,0.047068891741549,0.04816001553548888,0.05005800260132879,0.055311776116311044,0.06951099978218253,0.048409405255878286,0.047954245490541135,0.04666666666666667,0.04923856300003089,0.04708029197080292,0.05967020324683625,0.05839195806607352,0.04593510754648195,0.04732431917729956,0.04151119402985075,0.05746272712450862,0.04705003734129948,0.053555656665685306,0.04672287190644547,0.04842501175364363,0.042368125701459036,0.049487293802942485,0.04328324736488002,0.054429697402351436,0.04899267399267399,0.048017589899992906,0.046086320409656184,0.04650373387644263,0.049553258317323816,0.05734790874524715,0.04978053056575765,0.052055964266946926,0.042185427630171565,0.04555160142348755,0.047756822403200457,0.10916134216698038,0.049325267566309915,0.049863654070899883,0.06532440022951116,0.047119333810618336
896,0.05165366034931252,0.04551630434782609,0.05211598746081505,0.047085845535457936,0.04830014303003631,0.0512396694214876,0.05031700847512454,0.04592821304515631,0.04512372634643377,0.059408961229571726,0.04986676817662733,0.052919254658385095,0.049682480388494585,0.05220306513409962,0.05083459787556904,0.060204834840376455,0.04787812840043525,0.053820993160868275,0.04817095255342267,0.05312208760484623,0.05587956055879561,0.052502050861361775,0.05243958048335613,0.03793660111535075,0.05187429004165089,0.05218068535825545,0.05336676217765043,0.05403726708074534,0.051452282157676346,0.04981412639405204,0.0498484338160997,0.04979720594862551,0.05573283210211129,0.05512424992372106,0.052706048814998234,0.05374823196605375,0.05723698660224028,0.04888152444076222,0.05837669094693028,0.10707137582439968,0.04835258878904578,0.050635984076123894,0.05237810665448026,0.0580801898340835,0.07087235896318884,0.05025357307514984,0.05103387593488781,0.04823529411764706,0.0514317486794551,0.04890510948905109,0.060692828838041675,0.05877129457203945,0.048122493620123954,0.04900653843712309,0.046875,0.05960036955852249,0.05339805825242718,0.05682091909107941,0.04884416644003264,0.052656323460272686,0.04615600448933782,0.05260811413285778,0.045301637138371834,0.056148836667200865,0.051739926739926737,0.05000354635080502,0.04901243599122165,0.048879837067209775,0.05153538865001677,0.059192015209125474,0.050970656360774476,0.05366526537046768,0.04419629487014932,0.04875444839857651,0.049507072438919844,0.11112227205827761,0.05211726384364821,0.05181145305804441,0.06613545472978512,0.048871472173028375
1024,0.046915644741731696,0.0384963768115942,0.045454545454545456,0.04272179155900086,0.04367917262625151,0.045454545454545456,0.04637057643785987,0.041682747973755305,0.04112081513828239,0.054923399132571445,0.04339550818424058,0.04472049689440994,0.04557340306313037,0.045019157088122604,0.04438543247344461,0.05580672940887003,0.043162858179180266,0.04698186143324413,0.043824701195219126,0.04799627213420317,0.051132510511325106,0.04552912223133716,0.04742362061103511,0.035221602582917524,0.044301400984475575,0.04672897196261682,0.04850167144221586,0.046894409937888196,0.046473029045643155,0.04498141263940521,0.04513304142809026,0.04371338440739072,0.05123049350876426,0.05093738346272502,0.04669260700389105,0.04714757190004715,0.05330551284867121,0.04324772162386081,0.05390218522372529,0.10166450221961923,0.045785194694052206,0.04655791824448976,0.047808204731606144,0.05337200323923238,0.06643432803310825,0.045182111572153065,0.04575450945886494,0.04549019607843137,0.04713804713804714,0.04416058394160584,0.05591205419915633,0.05597799848265397,0.042289464090411955,0.045292960071097565,0.04127798507462686,0.05463669136428688,0.045929798356982826,0.05144126542301207,0.04612455806363883,0.04842501175364363,0.041245791245791245,0.047258136424431565,0.03857367122673245,0.05198210929646411,0.04624542124542125,0.045747925384779065,0.04425749817117776,0.04480651731160896,0.047479645046198886,0.05440589353612167,0.04765622000691041,0.05008539148712559,0.04094467975869593,0.042704626334519574,0.0450421488784112,0.10633131417241334,0.04699860400186133,0.04674717569146864,0.06315871214899244,0.04480198952485022
2048,0.045800817539947976,0.0384963768115942,0.041536050156739814,0.03830031581969567,0.040268456375838924,0.04256198347107438,0.04169631881995212,0.041682747973755305,0.04112081513828239,0.05044608255413183,0.04054054054054054,0.042732919254658386,0.042958535674262235,0.04310344827586207,0.04362670713201821,0.05099341821984376,0.0417120058034095,0.044305679452869465,0.042013763129300975,0.045200372786579686,0.0480130204801302,0.043478260869565216,0.04468764249886001,0.031039037276196068,0.04316546762589928,0.046209761163032194,0.04497970391595033,0.04503105590062112,0.043568464730290454,0.04312267657992565,0.04546985517009094,0.04010815682739973,0.04563535428596407,0.045377496016544054,0.048814998231340646,0.04573314474304573,0.04816604436635186,0.03993371996685998,0.05161290322580645,0.09533752641898602,0.04321780059905862,0.04209146519079522,0.043624986817590604,0.04727019341230532,0.06009039424961882,0.0437989857076994,0.044434667839859214,0.04156862745098039,0.04268989590090508,0.042335766423357665,0.050389876006647065,0.050512104283054006,0.04119577105359096,0.04072240208214308,0.039645522388059705,0.04950997264542309,0.044062733383121735,0.04713218959933624,0.04095730214849062,0.04560413728255759,0.03984287317620651,0.04502897904592064,0.0370038125140166,0.048339865091274636,0.04395604395604396,0.0414923044187531,0.042794440380395024,0.042090970807875085,0.043728844570487604,0.049781368821292776,0.04313032943876398,0.04601287440882817,0.03752192700979763,0.040569395017793594,0.040362908986998146,0.10101627702829591,0.0460679385760819,0.044020257109466304,0.05926737619555042,0.040110780360978184
3072,0.04450018580453363,0.04030797101449275,0.04584639498432602,0.0387022681596325,0.03856309825063263,0.045867768595041325,0.040273015462250115,0.0428406020841374,0.041848617176128096,0.048904170583287984,0.04282451465550057,0.044968944099378884,0.04370564064251027,0.045019157088122604,0.045144157814871015,0.04859445162084025,0.04098657961552412,0.04519774011299435,0.04056501267656646,0.046598322460391424,0.05004747050047471,0.04634946677604594,0.045599635202918376,0.03162606398591136,0.04392275653161681,0.04569055036344756,0.0431888729703916,0.0484472049689441,0.046473029045643155,0.041635687732342004,0.04614348265409229,0.04123479044614691,0.04240066442278271,0.043190832966064345,0.050229925716307036,0.04667609618104668,0.045574346584669446,0.040430820215410106,0.052133194588969825,0.09572118526817923,0.04278990158322636,0.04116904553840179,0.042394628607586034,0.046008399404885214,0.059681986495316926,0.045182111572153065,0.045314562252529694,0.04470588235294118,0.040373150464893585,0.040875912408759124,0.05059440112488815,0.047029105455548656,0.04083120670798396,0.03859582301783787,0.04057835820895522,0.04769841126066557,0.04480955937266617,0.044643096111125984,0.039107968452542836,0.047014574518100614,0.037037037037037035,0.0463664734730272,0.03924646781789639,0.04622736345226475,0.04532967032967033,0.040712107241648345,0.040965618141916606,0.04243041412084182,0.04214314030433324,0.04884505703422053,0.04158188620008617,0.043615344193378876,0.03611004150087708,0.04092526690391459,0.03818402628946992,0.10077607403492989,0.04699860400186133,0.047136735488897546,0.05833552634417184,0.03841516259090395
4096,0.04552211073950204,0.03826992753623189,0.04075235109717868,0.037209302325581395,0.03845307514578061,0.04049586776859504,0.03905997282784499,0.04052489386337321,0.03966521106259097,0.046859281980243736,0.04130186524552722,0.043478260869565216,0.040717220769518114,0.043342911877394634,0.042109256449165404,0.046333886941010025,0.043162858179180266,0.04698186143324413,0.04310032596885187,0.045666356011183594,0.0451647904516479,0.04183757178014766,0.045599635202918376,0.03199295567948342,0.042786823173040514,0.04659916926272067,0.04196513849092646,0.04503105590062112,0.04107883817427386,0.04386617100371747,0.044796227686089596,0.041685443893645785,0.04065218341565765,0.04124148218462895,0.047753802617615845,0.04573314474304573,0.04357566439710081,0.039685169842584925,0.05161290322580645,0.08959282931425225,0.04236200256739409,0.040392271094281,0.038035645234998416,0.044256953991600595,0.05788499237638858,0.04426002766251729,0.044434667839859214,0.04,0.03997158125598493,0.04343065693430657,0.0491882909369807,0.042580522794675495,0.04265402843601896,0.037992763283184156,0.040345149253731345,0.0464303182913353,0.04256908140403286,0.043358402697856166,0.03878161544737558,0.04560413728255759,0.03745791245791246,0.04502897904592064,0.03767660910518053,0.043765206369556664,0.04487179487179487,0.04085396127384921,0.04352596927578639,0.041412084181941616,0.04098435641752813,0.04635931558935361,0.039636734363069415,0.04249868628481345,0.03538270654173619,0.041637010676156584,0.03771967423917703,0.09986766998729107,0.0460679385760819,0.04246201791975068,0.05530701432719146,0.0367949056106108
5120,0.046079524340393904,0.03985507246376811,0.04310344827586207,0.037266724088429515,0.03933325998459677,0.04214876033057851,0.039027625024260854,0.04052489386337321,0.04112081513828239,0.04741173172380811,0.04320517700799391,0.04670807453416149,0.04109077325364214,0.045019157088122604,0.04286798179059181,0.04619548502183675,0.039535727239753356,0.04579244721974428,0.0398406374501992,0.04799627213420317,0.046927980469279804,0.044298605414273995,0.047879616963064295,0.033974170824772526,0.04316546762589928,0.047248182762201454,0.042800859598853866,0.04751552795031056,0.043568464730290454,0.040520446096654276,0.04580666891209161,0.04146011716989635,0.04196354417100144,0.04141099094823202,0.050229925716307036,0.04809052333804809,0.0445200966395783,0.04084507042253521,0.05327783558792924,0.0922597675978033,0.044501497646555414,0.04116904553840179,0.03933630962843182,0.04404979378142715,0.058837943803093005,0.04656523743660673,0.046194456665200175,0.04196078431372549,0.0417940876656473,0.040145985401459854,0.05005752268950531,0.04108904062349127,0.04046664236237696,0.037992763283184156,0.04267723880597015,0.04710059600369559,0.043315907393577296,0.044321922757808524,0.03883600761490345,0.04842501175364363,0.03956228956228956,0.04770396790013375,0.04014352993944831,0.044464517256953044,0.04716117216117216,0.042910844740761754,0.03950256035113387,0.04005431093007468,0.04171621992498399,0.04698669201520912,0.03979029898178126,0.044009458749343144,0.03585333504470971,0.0402135231316726,0.03782683240462923,0.09968424224690248,0.04839460214053048,0.04440981690689521,0.05636828776903929,0.037623874298202645
6144,0.047287253808992936,0.03985507246376811,0.0438871473354232,0.037324145851277635,0.0395533061943008,0.04338842975206612,0.03828362554182571,0.041682747973755305,0.04112081513828239,0.04624911360675473,0.043585839360487245,0.04670807453416149,0.04333208815838625,0.04525862068965517,0.044764795144157814,0.04534969551577782,0.04026115342763874,0.04936068986024383,0.0398406374501992,0.046598322460391424,0.047063610470636105,0.044708777686628384,0.04514363885088919,0.034047549163486936,0.044680045437334344,0.041796469366562825,0.04103987583572111,0.04596273291925466,0.04398340248962656,0.040892193308550186,0.044796227686089596,0.0423614240648941,0.03969051886173886,0.040546496253856326,0.04916873010258224,0.04667609618104668,0.04326817482978256,0.04125932062966031,0.05286160249739855,0.08427253359136937,0.04278990158322636,0.03995533546946305,0.037578655042711004,0.043390647658147985,0.05829340013069048,0.04426002766251729,0.04575450945886494,0.043137254901960784,0.04062026997806814,0.040145985401459854,0.048344624824236224,0.03944237533623009,0.04010207801676996,0.03764362343680569,0.041744402985074626,0.04624916215285955,0.04480955937266617,0.043224580467307226,0.03883600761490345,0.0465444287729196,0.03745791245791246,0.0463664734730272,0.03924646781789639,0.04149244598551844,0.04532967032967033,0.042130647563656996,0.04023408924652524,0.041412084181941616,0.04174671423779465,0.04430608365019011,0.03996092633590554,0.043024172359432476,0.03551105976981988,0.040569395017793594,0.0358979854264895,0.09649609342586243,0.04699860400186133,0.04518893650175302,0.05391786778948822,0.03687026640039188
7168,0.04663693794128577,0.03759057971014493,0.0438871473354232,0.037209302325581395,0.03878314446033667,0.04338842975206612,0.03834832114899398,0.042454650714010035,0.041848617176128096,0.04582034664160029,0.04548915112295394,0.042732919254658386,0.04258498319013822,0.040229885057471264,0.04400606980273141,0.04558036538106662,0.04280014508523758,0.04460303300624442,0.04273813835566823,0.04706430568499534,0.048691170486911704,0.044708777686628384,0.04742362061103511,0.03485471088934546,0.043544112078758045,0.04750778816199377,0.04127865329512894,0.04440993788819876,0.04398340248962656,0.043494423791821564,0.04546985517009094,0.03988283010365029,0.040040215063163874,0.04042784011933417,0.049522461973823845,0.04667609618104668,0.04339995607291895,0.0415907207953604,0.05338189386056191,0.08490913566414572,0.044073598630723146,0.04097485192737159,0.038527788519000246,0.04457711068005047,0.0576944020910477,0.045182111572153065,0.045314562252529694,0.042352941176470586,0.040990949247829984,0.043065693430656936,0.049674038092803276,0.03942513276777709,0.04301859278162596,0.03735796356249603,0.04057835820895522,0.046267277766707124,0.043315907393577296,0.043973984958381285,0.03840087027468045,0.0465444287729196,0.03745791245791246,0.04681230494872938,0.037228078044404575,0.0421626189192733,0.04624542124542125,0.042627136676360027,0.04316020482809071,0.04107264086897488,0.0413197938584454,0.0444106463878327,0.038740940753916965,0.043254072517078294,0.03542549095109742,0.04234875444839858,0.035505072153164736,0.09928244814890838,0.04653327128897161,0.045578496299181925,0.05500502594942989,0.03730359094163307
8192,0.048030471943515424,0.03713768115942029,0.04349529780564263,0.03652024117140396,0.038123005831224556,0.04256198347107438,0.03763666947014298,0.04052489386337321,0.04112081513828239,0.044971058229852076,0.04472782641796726,0.04149068322981366,0.04258498319013822,0.04046934865900383,0.04400606980273141,0.04482684382112321,0.043162858179180266,0.044305679452869465,0.04310032596885187,0.046598322460391424,0.043130340431303406,0.043888433141919606,0.046511627906976744,0.03184619900205459,0.04316546762589928,0.03984942886812046,0.040174307545367716,0.04503105590062112,0.043153526970954356,0.04423791821561338,0.04513304142809026,0.03965750337990086,0.0399090789876295,0.040241380479370786,0.048461266360099044,0.04714757190004715,0.04227981550625961,0.04034797017398509,0.04380853277835588,0.08055647509188289,0.043645699614890884,0.039858238663947956,0.03722712412556684,0.042976327237801086,0.055761272054018735,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04114539894356408,0.04343065693430657,0.04885593761983894,0.03860611076625974,0.04338315712723296,0.03780232336697772,0.04011194029850746,0.04586873426206047,0.043689320388349516,0.04365281160506383,0.03763937992929018,0.0465444287729196,0.0382996632996633,0.0463664734730272,0.03633101592285266,0.04152158393915995,0.045787545787545784,0.04241435562805873,0.04316020482809071,0.041412084181941616,0.040709907602232184,0.04208650190114068,0.03862150160602997,0.042367314766158695,0.03585333504470971,0.04199288256227758,0.03546935276468067,0.0972472736960253,0.04653327128897161,0.04440981690689521,0.05250715065337343,0.036210859489807457
9216,0.048402081010776664,0.03917572463768116,0.04349529780564263,0.03686477174849268,0.03905820222246672,0.04256198347107438,0.03794397360419228,0.04052489386337321,0.04112081513828239,0.045218423786671944,0.044347164065473926,0.0422360248447205,0.044452745610758314,0.0414272030651341,0.04590288315629742,0.04425785815341084,0.04570184983677911,0.04311626523936961,0.04527345164795364,0.046598322460391424,0.0446222704462227,0.043888433141919606,0.046511627906976744,0.03690930437334899,0.046573267701628174,0.03997923156801662,0.04008476599808978,0.0453416149068323,0.043153526970954356,0.046468401486988845,0.044796227686089596,0.03965750337990086,0.03947195873584823,0.03978370681764247,0.04916873010258224,0.04714757190004715,0.04333406545135076,0.042170671085335544,0.038293444328824144,0.07424817295205113,0.043645699614890884,0.03976114185843286,0.03831686996871375,0.04318348744797454,0.05660531474624265,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.040558490099774504,0.04598540145985401,0.04895820017895948,0.038778536450789707,0.04593510754648195,0.03831016314352822,0.03987873134328358,0.04715494284523831,0.0474234503360717,0.04442898054224768,0.039216752787598584,0.0465444287729196,0.037037037037037035,0.0463664734730272,0.03857367122673245,0.04057460044581069,0.045787545787545784,0.04269806369246046,0.046086320409656184,0.04344874405974202,0.04110633366877078,0.04106939163498099,0.03899261610125027,0.04345112979506043,0.03581055063534848,0.04448398576512456,0.03575510787255322,0.09695029544968184,0.04653327128897161,0.04440981690689521,0.05164864083659409,0.03698330758506349
10240,0.048773690078037904,0.03781702898550725,0.04349529780564263,0.037094458799885155,0.0377929365166685,0.04256198347107438,0.03744258264863816,0.04052489386337321,0.04112081513828239,0.04456702782037962,0.04472782641796726,0.041987577639751555,0.044452745610758314,0.040948275862068964,0.04590288315629742,0.04341206864735191,0.04570184983677911,0.04252155813261969,0.04527345164795364,0.046598322460391424,0.049233690492336904,0.043888433141919606,0.046511627906976744,0.0363222776636337,0.046573267701628174,0.04023883696780893,0.04074140401146132,0.043788819875776396,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.03853086976115367,0.03934082266031385,0.04020747872665017,0.048814998231340646,0.04714757190004715,0.04195036239841862,0.04125932062966031,0.0441207075962539,0.07012978194257001,0.043645699614890884,0.03961549665016021,0.03814110451014167,0.042392512100039546,0.055761272054018735,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04154696815247274,0.04598540145985401,0.048804806340278666,0.038218152976067316,0.04593510754648195,0.03796102329714975,0.040345149253731345,0.04662959004365863,0.0474234503360717,0.0437331049433932,0.03834647810715257,0.0465444287729196,0.03647586980920314,0.0463664734730272,0.03812514016595649,0.04018123807165023,0.045787545787545784,0.042627136676360027,0.046086320409656184,0.04344874405974202,0.04107583935596011,0.04038498098859315,0.03834849783943113,0.041217813977929584,0.036709023231934285,0.04448398576512456,0.03529075582226032,0.09562699532259263,0.04653327128897161,0.04440981690689521,0.05081170161822629,0.03602245751535476
11264,0.04895949461166853,0.03894927536231884,0.04349529780564263,0.03686477174849268,0.03806799427879855,0.04256198347107438,0.03794397360419228,0.04052489386337321,0.04112081513828239,0.045144214119625985,0.04472782641796726,0.042732919254658386,0.044452745610758314,0.04118773946360153,0.04590288315629742,0.043919542350987266,0.04570184983677911,0.044305679452869465,0.04527345164795364,0.046598322460391424,0.04774176047741761,0.043888433141919606,0.046511627906976744,0.033460522453771645,0.046573267701628174,0.03997923156801662,0.04109957020057307,0.04316770186335404,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.03943217665615142,0.039428246710670106,0.040309183984812015,0.048814998231340646,0.04714757190004715,0.04206018010103229,0.04134217067108534,0.05067637877211238,0.07198526478402213,0.043645699614890884,0.040635013108068746,0.03726227721728126,0.042599672310213,0.05644195164452189,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.04154696815247274,0.04598540145985401,0.05005752268950531,0.03885612800882819,0.04593510754648195,0.03745318352059925,0.040345149253731345,0.04655712758826833,0.0474234503360717,0.0439472205122715,0.03769377209681806,0.0465444287729196,0.03731762065095398,0.0463664734730272,0.03834940569634447,0.040560031468989934,0.045787545787545784,0.04135045038655224,0.046086320409656184,0.04344874405974202,0.041563748360930686,0.040727186311787074,0.038382623310255985,0.04223594324750394,0.036024472682154626,0.04448398576512456,0.03629089869981426,0.09593270822324029,0.04653327128897161,0.04440981690689521,0.05142430661311406,0.036210859489807457
12288,0.04830917874396135,0.03872282608695652,0.04349529780564263,0.03680734998564456,0.03746286720211244,0.04256198347107438,0.037491104354014364,0.04052489386337321,0.04112081513828239,0.04472369267303221,0.04377617053673392,0.041987577639751555,0.044452745610758314,0.040708812260536395,0.04590288315629742,0.04425785815341084,0.04570184983677911,0.04460303300624442,0.04527345164795364,0.046598322460391424,0.044215380442153805,0.043888433141919606,0.046511627906976744,0.033313765776342825,0.046573267701628174,0.03933021806853582,0.041129417382999044,0.04440993788819876,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.03943217665615142,0.0399090789876295,0.040071871715767704,0.04810753448885745,0.04714757190004715,0.04219196134416868,0.04092792046396023,0.04328824141519251,0.07618174564776382,0.043645699614890884,0.03932420623361491,0.03701620557528035,0.04237367935366015,0.057013722500544546,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.040558490099774504,0.04598540145985401,0.04906046273808002,0.0388130215876957,0.04593510754648195,0.03767536342284009,0.04011194029850746,0.046158584083621675,0.0474234503360717,0.044375451650028104,0.038128909437041066,0.0465444287729196,0.03633557800224467,0.0463664734730272,0.037900874635568516,0.04042891067760311,0.045787545787545784,0.04092488828994964,0.046086320409656184,0.04344874405974202,0.04119781660720276,0.04135456273764258,0.03839968604566841,0.03928008407777194,0.03576776622598725,0.04448398576512456,0.035255036433776255,0.09677996969074956,0.04653327128897161,0.04440981690689521,0.05190748801753258,0.03626738008214326
13312,0.04821627647714604,0.04053442028985507,0.04349529780564263,0.03789836347975883,0.03911321377489273,0.04256198347107438,0.038121886523905024,0.04052489386337321,0.04112081513828239,0.04536684312076387,0.04396650171298059,0.046459627329192545,0.044452745610758314,0.0435823754789272,0.04590288315629742,0.04411945623423756,0.04570184983677911,0.0463871543264942,0.04527345164795364,0.046598322460391424,0.0451647904516479,0.043888433141919606,0.046511627906976744,0.03558849427648958,0.046573267701628174,0.040628245067497404,0.04160697230181471,0.04596273291925466,0.043153526970954356,0.046468401486988845,0.04412260020208825,0.041685443893645785,0.040389911264588886,0.04025833135573109,0.04810753448885745,0.04714757190004715,0.0437733362618054,0.04067937033968517,0.03860561914672216,0.07421082563044826,0.043645699614890884,0.04126614234391689,0.03743804267585334,0.04269383604211002,0.05592463515573949,0.045182111572153065,0.04575450945886494,0.042352941176470586,0.0417940876656473,0.04598540145985401,0.05141250159785249,0.03972687771570453,0.04593510754648195,0.03808798324128737,0.042444029850746266,0.047263636528323764,0.0474234503360717,0.04418810052725959,0.039651890127821596,0.0465444287729196,0.03647586980920314,0.0463664734730272,0.039694998878672345,0.04187123938285814,0.045787545787545784,0.04326547982126392,0.046086320409656184,0.04344874405974202,0.04183819717622663,0.04118821292775665,0.03830584100090006,0.043549658434051494,0.03589611945407094,0.04448398576512456,0.03782683240462923,0.09707694793709302,0.04653327128897161,0.04440981690689521,0.05177375030738103,0.03613549870002638
